N, WxH, Clock, Param0
0, 16x16, 6591, 0
0, 16x16, 13600, 0
0, 16x16, 12520, 0
0, 16x16, 12212, 0
0, 16x16, 10494, 0
0, 16x16, 10550, 0
0, 16x16, 6358, 0
0, 16x16, 6088, 0
0, 16x16, 11324, 0
0, 16x16, 5888, 0
0, 16x16, 13917, 0
0, 16x16, 12900, 0
0, 16x16, 10005, 0
0, 16x16, 14825, 0
0, 16x16, 6761, 0
0, 16x16, 7458, 0
0, 16x16, 11481, 0
0, 16x16, 8905, 0
0, 16x16, 6454, 0
0, 16x16, 8462, 0
0, 16x16, 8732, 0
0, 16x16, 6245, 0
0, 16x16, 15175, 0
0, 16x16, 9595, 0
0, 16x16, 8438, 0
0, 16x16, 15142, 0
0, 16x16, 8394, 0
0, 16x16, 6370, 0
0, 16x16, 9100, 0
0, 16x16, 6273, 0
0, 16x16, 6691, 0
0, 16x16, 6348, 0
0, 16x16, 7794, 0
0, 16x16, 8412, 0
0, 16x16, 8924, 0
0, 16x16, 6603, 0
0, 16x16, 6703, 0
0, 16x16, 9700, 0
0, 16x16, 7487, 0
0, 16x16, 6657, 0
0, 16x16, 8542, 0
0, 16x16, 7987, 0
0, 16x16, 6733, 0
0, 16x16, 9630, 0
0, 16x16, 9430, 0
0, 16x16, 6860, 0
0, 16x16, 8558, 0
0, 16x16, 14534, 0
0, 16x16, 6521, 0
0, 16x16, 6072, 0
0, 16x16, 6700, 0
0, 16x16, 10505, 0
0, 16x16, 6618, 0
0, 16x16, 8770, 0
0, 16x16, 6791, 0
0, 16x16, 8660, 0
0, 16x16, 7112, 0
0, 16x16, 6848, 0
0, 16x16, 6712, 0
0, 16x16, 7792, 0
0, 16x16, 8200, 0
0, 16x16, 9473, 0
0, 16x16, 12127, 0
0, 16x16, 11781, 0
0, 16x16, 13328, 0
0, 16x16, 6661, 0
0, 16x16, 8012, 0
0, 16x16, 9339, 0
0, 16x16, 6337, 0
0, 16x16, 9880, 0
0, 16x16, 6382, 0
0, 16x16, 6000, 0
0, 16x16, 12871, 0
0, 16x16, 9740, 0
0, 16x16, 6706, 0
0, 16x16, 6612, 0
0, 16x16, 8216, 0
0, 16x16, 6630, 0
0, 16x16, 6430, 0
0, 16x16, 8300, 0
0, 16x16, 5973, 0
0, 16x16, 14548, 0
0, 16x16, 10315, 0
0, 16x16, 6642, 0
0, 16x16, 8358, 0
0, 16x16, 7500, 0
0, 16x16, 13036, 0
0, 16x16, 17503, 0
0, 16x16, 8188, 0
0, 16x16, 13909, 0
0, 16x16, 13012, 0
0, 16x16, 6609, 0
0, 16x16, 6318, 0
0, 16x16, 5809, 0
0, 16x16, 7904, 0
0, 16x16, 10634, 0
0, 16x16, 12906, 0
0, 16x16, 12352, 0
0, 16x16, 8076, 0
0, 16x16, 9176, 0
1, 32x32, 30528, 0
1, 32x32, 18636, 0
1, 32x32, 15452, 0
1, 32x32, 22315, 0
1, 32x32, 31762, 0
1, 32x32, 35067, 0
1, 32x32, 15291, 0
1, 32x32, 25320, 0
1, 32x32, 21015, 0
1, 32x32, 20040, 0
1, 32x32, 21092, 0
1, 32x32, 15024, 0
1, 32x32, 19312, 0
1, 32x32, 14430, 0
1, 32x32, 14197, 0
1, 32x32, 19848, 0
1, 32x32, 18544, 0
1, 32x32, 17817, 0
1, 32x32, 18592, 0
1, 32x32, 13563, 0
1, 32x32, 17621, 0
1, 32x32, 17742, 0
1, 32x32, 13785, 0
1, 32x32, 18908, 0
1, 32x32, 17650, 0
1, 32x32, 24128, 0
1, 32x32, 28748, 0
1, 32x32, 15188, 0
1, 32x32, 19446, 0
1, 32x32, 14757, 0
1, 32x32, 13445, 0
1, 32x32, 18660, 0
1, 32x32, 14797, 0
1, 32x32, 27394, 0
1, 32x32, 18171, 0
1, 32x32, 18744, 0
1, 32x32, 14764, 0
1, 32x32, 32176, 0
1, 32x32, 13500, 0
1, 32x32, 18876, 0
1, 32x32, 32510, 0
1, 32x32, 14863, 0
1, 32x32, 18524, 0
1, 32x32, 14833, 0
1, 32x32, 15679, 0
1, 32x32, 15030, 0
1, 32x32, 15024, 0
1, 32x32, 18420, 0
1, 32x32, 14588, 0
1, 32x32, 14994, 0
1, 32x32, 19282, 0
1, 32x32, 23097, 0
1, 32x32, 20128, 0
1, 32x32, 14452, 0
1, 32x32, 14518, 0
1, 32x32, 20875, 0
1, 32x32, 15864, 0
1, 32x32, 24610, 0
1, 32x32, 19716, 0
1, 32x32, 16103, 0
1, 32x32, 19146, 0
1, 32x32, 19416, 0
1, 32x32, 34683, 0
1, 32x32, 13612, 0
1, 32x32, 30214, 0
1, 32x32, 13800, 0
1, 32x32, 20416, 0
1, 32x32, 14740, 0
1, 32x32, 35075, 0
1, 32x32, 39512, 0
1, 32x32, 23379, 0
1, 32x32, 26568, 0
1, 32x32, 14851, 0
1, 32x32, 17846, 0
1, 32x32, 21040, 0
1, 32x32, 18262, 0
1, 32x32, 14724, 0
1, 32x32, 50780, 0
1, 32x32, 23397, 0
1, 32x32, 14609, 0
1, 32x32, 28387, 0
1, 32x32, 18016, 0
1, 32x32, 15461, 0
1, 32x32, 23515, 0
1, 32x32, 13942, 0
1, 32x32, 14230, 0
1, 32x32, 14546, 0
1, 32x32, 13809, 0
1, 32x32, 18804, 0
1, 32x32, 14385, 0
1, 32x32, 15864, 0
1, 32x32, 26395, 0
1, 32x32, 14518, 0
1, 32x32, 14939, 0
1, 32x32, 14085, 0
1, 32x32, 19678, 0
1, 32x32, 20212, 0
1, 32x32, 22935, 0
1, 32x32, 23635, 0
1, 32x32, 14343, 0
2, 48x48, 35983, 0
2, 48x48, 37196, 0
2, 48x48, 29873, 0
2, 48x48, 28057, 0
2, 48x48, 96349, 0
2, 48x48, 28663, 0
2, 48x48, 36004, 0
2, 48x48, 45335, 0
2, 48x48, 51165, 0
2, 48x48, 40668, 0
2, 48x48, 29937, 0
2, 48x48, 41436, 0
2, 48x48, 43480, 0
2, 48x48, 37836, 0
2, 48x48, 30824, 0
2, 48x48, 30373, 0
2, 48x48, 44900, 0
2, 48x48, 44458, 0
2, 48x48, 38700, 0
2, 48x48, 45135, 0
2, 48x48, 63871, 0
2, 48x48, 29615, 0
2, 48x48, 35638, 0
2, 48x48, 30470, 0
2, 48x48, 57100, 0
2, 48x48, 36325, 0
2, 48x48, 28203, 0
2, 48x48, 30118, 0
2, 48x48, 50880, 0
2, 48x48, 28364, 0
2, 48x48, 37340, 0
2, 48x48, 28212, 0
2, 48x48, 30003, 0
2, 48x48, 61222, 0
2, 48x48, 27694, 0
2, 48x48, 27788, 0
2, 48x48, 70948, 0
2, 48x48, 35913, 0
2, 48x48, 39028, 0
2, 48x48, 29921, 0
2, 48x48, 31758, 0
2, 48x48, 47690, 0
2, 48x48, 30252, 0
2, 48x48, 28694, 0
2, 48x48, 70335, 0
2, 48x48, 29746, 0
2, 48x48, 37844, 0
2, 48x48, 27876, 0
2, 48x48, 52890, 0
2, 48x48, 28403, 0
2, 48x48, 30157, 0
2, 48x48, 28042, 0
2, 48x48, 49700, 0
2, 48x48, 35040, 0
2, 48x48, 45924, 0
2, 48x48, 36971, 0
2, 48x48, 29821, 0
2, 48x48, 39630, 0
2, 48x48, 56825, 0
2, 48x48, 46800, 0
2, 48x48, 30021, 0
2, 48x48, 45209, 0
2, 48x48, 72408, 0
2, 48x48, 34276, 0
2, 48x48, 36600, 0
2, 48x48, 36321, 0
2, 48x48, 29882, 0
2, 48x48, 36113, 0
2, 48x48, 30379, 0
2, 48x48, 57646, 0
2, 48x48, 29685, 0
2, 48x48, 48100, 0
2, 48x48, 39362, 0
2, 48x48, 41032, 0
2, 48x48, 30063, 0
2, 48x48, 41136, 0
2, 48x48, 37744, 0
2, 48x48, 48895, 0
2, 48x48, 44755, 0
2, 48x48, 106180, 0
2, 48x48, 30060, 0
2, 48x48, 29979, 0
2, 48x48, 66397, 0
2, 48x48, 29649, 0
2, 48x48, 27791, 0
2, 48x48, 71200, 0
2, 48x48, 45010, 0
2, 48x48, 30018, 0
2, 48x48, 40500, 0
2, 48x48, 61872, 0
2, 48x48, 30167, 0
2, 48x48, 47915, 0
2, 48x48, 76975, 0
2, 48x48, 39556, 0
2, 48x48, 50815, 0
2, 48x48, 39846, 0
2, 48x48, 57012, 0
2, 48x48, 28258, 0
2, 48x48, 37384, 0
2, 48x48, 57696, 0
3, 64x64, 49315, 0
3, 64x64, 49175, 0
3, 64x64, 60025, 0
3, 64x64, 65332, 0
3, 64x64, 84690, 0
3, 64x64, 84820, 0
3, 64x64, 53545, 0
3, 64x64, 50212, 0
3, 64x64, 75694, 0
3, 64x64, 61588, 0
3, 64x64, 49654, 0
3, 64x64, 49203, 0
3, 64x64, 49006, 0
3, 64x64, 63140, 0
3, 64x64, 46985, 0
3, 64x64, 60217, 0
3, 64x64, 49863, 0
3, 64x64, 49915, 0
3, 64x64, 62136, 0
3, 64x64, 65850, 0
3, 64x64, 50046, 0
3, 64x64, 165269, 0
3, 64x64, 60191, 0
3, 64x64, 46779, 0
3, 64x64, 89762, 0
3, 64x64, 49943, 0
3, 64x64, 80333, 0
3, 64x64, 68680, 0
3, 64x64, 120209, 0
3, 64x64, 49176, 0
3, 64x64, 59625, 0
3, 64x64, 50030, 0
3, 64x64, 76155, 0
3, 64x64, 83306, 0
3, 64x64, 78805, 0
3, 64x64, 60059, 0
3, 64x64, 96518, 0
3, 64x64, 90456, 0
3, 64x64, 108593, 0
3, 64x64, 50136, 0
3, 64x64, 49837, 0
3, 64x64, 49424, 0
3, 64x64, 46788, 0
3, 64x64, 62773, 0
3, 64x64, 97258, 0
3, 64x64, 65372, 0
3, 64x64, 63152, 0
3, 64x64, 102308, 0
3, 64x64, 85480, 0
3, 64x64, 49473, 0
3, 64x64, 77639, 0
3, 64x64, 151671, 0
3, 64x64, 61832, 0
3, 64x64, 49300, 0
3, 64x64, 63408, 0
3, 64x64, 51219, 0
3, 64x64, 45888, 0
3, 64x64, 62132, 0
3, 64x64, 49797, 0
3, 64x64, 79385, 0
3, 64x64, 72760, 0
3, 64x64, 62728, 0
3, 64x64, 145381, 0
3, 64x64, 120809, 0
3, 64x64, 64574, 0
3, 64x64, 102879, 0
