N, WxH, Clock, Param0, Param1, Param2
13, 224x224, 9727352, 30.0, 1.0, 0.1
13, 224x224, 10305565, 30.0, 1.0, 0.1
13, 224x224, 9686614, 30.0, 1.0, 0.1
13, 224x224, 11213937, 30.0, 1.0, 0.1
13, 224x224, 8493145, 30.0, 1.0, 0.1
13, 224x224, 7634841, 30.0, 1.0, 0.1
13, 224x224, 8283092, 30.0, 1.0, 0.1
14, 240x240, 8744345, 30.0, 1.0, 0.1
14, 240x240, 11420449, 30.0, 1.0, 0.1
14, 240x240, 12940651, 30.0, 1.0, 0.1
14, 240x240, 12267225, 30.0, 1.0, 0.1
14, 240x240, 8613843, 30.0, 1.0, 0.1
14, 240x240, 11126832, 30.0, 1.0, 0.1
14, 240x240, 14323830, 30.0, 1.0, 0.1
14, 240x240, 11066870, 30.0, 1.0, 0.1
14, 240x240, 8891464, 30.0, 1.0, 0.1
14, 240x240, 9570052, 30.0, 1.0, 0.1
15, 256x256, 10846077, 30.0, 1.0, 0.1
15, 256x256, 19616249, 30.0, 1.0, 0.1
15, 256x256, 14267122, 30.0, 1.0, 0.1
15, 256x256, 12837727, 30.0, 1.0, 0.1
15, 256x256, 10284794, 30.0, 1.0, 0.1
15, 256x256, 12849876, 30.0, 1.0, 0.1
15, 256x256, 12248121, 30.0, 1.0, 0.1
15, 256x256, 11690525, 30.0, 1.0, 0.1
15, 256x256, 10747046, 30.0, 1.0, 0.1
15, 256x256, 13300299, 30.0, 1.0, 0.1
16, 272x272, 11304034, 30.0, 1.0, 0.1
16, 272x272, 10750576, 30.0, 1.0, 0.1
16, 272x272, 11051899, 30.0, 1.0, 0.1
16, 272x272, 11115900, 30.0, 1.0, 0.1
16, 272x272, 13418694, 30.0, 1.0, 0.1
16, 272x272, 13648676, 30.0, 1.0, 0.1
16, 272x272, 13497483, 30.0, 1.0, 0.1
16, 272x272, 18156282, 30.0, 1.0, 0.1
16, 272x272, 18065628, 30.0, 1.0, 0.1
16, 272x272, 17014842, 30.0, 1.0, 0.1
17, 288x288, 16804016, 30.0, 1.0, 0.1
17, 288x288, 16236094, 30.0, 1.0, 0.1
17, 288x288, 12920580, 30.0, 1.0, 0.1
17, 288x288, 15599266, 30.0, 1.0, 0.1
17, 288x288, 11977486, 30.0, 1.0, 0.1
17, 288x288, 17709442, 30.0, 1.0, 0.1
17, 288x288, 14196637, 30.0, 1.0, 0.1
17, 288x288, 16438438, 30.0, 1.0, 0.1
17, 288x288, 14203124, 30.0, 1.0, 0.1
17, 288x288, 15510399, 30.0, 1.0, 0.1
18, 304x304, 20295892, 30.0, 1.0, 0.1
18, 304x304, 18641163, 30.0, 1.0, 0.1
18, 304x304, 16493390, 30.0, 1.0, 0.1
18, 304x304, 18595268, 30.0, 1.0, 0.1
18, 304x304, 18125120, 30.0, 1.0, 0.1
18, 304x304, 17408710, 30.0, 1.0, 0.1
18, 304x304, 15278835, 30.0, 1.0, 0.1
18, 304x304, 18628700, 30.0, 1.0, 0.1
18, 304x304, 24904829, 30.0, 1.0, 0.1
18, 304x304, 17146216, 30.0, 1.0, 0.1
19, 320x320, 18394368, 30.0, 1.0, 0.1
19, 320x320, 17849993, 30.0, 1.0, 0.1
19, 320x320, 15889497, 30.0, 1.0, 0.1
19, 320x320, 17443868, 30.0, 1.0, 0.1
19, 320x320, 16044860, 30.0, 1.0, 0.1
19, 320x320, 19144570, 30.0, 1.0, 0.1
19, 320x320, 23210571, 30.0, 1.0, 0.1
19, 320x320, 23327514, 30.0, 1.0, 0.1
19, 320x320, 19336644, 30.0, 1.0, 0.1
19, 320x320, 16667207, 30.0, 1.0, 0.1
