N, WxH, Clock, Param0, Param1, Param2
75, 160x160, 4079234, 0.1, 0.2, 3, asm1
76, 160x160, 5330724, 0.1, 0.2, 3, asm1
77, 160x160, 5230721, 0.1, 0.2, 3, asm1
78, 160x160, 4162388, 0.1, 0.2, 3, asm1
79, 160x160, 6567010, 0.1, 0.2, 3, asm1
80, 160x160, 4088441, 0.1, 0.2, 3, asm1
81, 160x160, 4303752, 0.1, 0.2, 3, asm1
82, 160x160, 5206942, 0.1, 0.2, 3, asm1
83, 160x160, 5219204, 0.1, 0.2, 3, asm1
84, 160x160, 4077507, 0.1, 0.2, 3, asm1
85, 160x160, 4025906, 0.1, 0.2, 3, asm1
86, 160x160, 5437138, 0.1, 0.2, 3, asm1
87, 160x160, 5259713, 0.1, 0.2, 3, asm1
88, 160x160, 4320276, 0.1, 0.2, 3, asm1
89, 160x160, 6594565, 0.1, 0.2, 3, asm1
90, 160x160, 5201488, 0.1, 0.2, 3, asm1
91, 160x160, 8395432, 0.1, 0.2, 3, asm1
92, 160x160, 4101476, 0.1, 0.2, 3, asm1
93, 160x160, 5394521, 0.1, 0.2, 3, asm1
94, 160x160, 5232775, 0.1, 0.2, 3, asm1
95, 160x160, 4096130, 0.1, 0.2, 3, asm1
96, 160x160, 8982693, 0.1, 0.2, 3, asm1
97, 160x160, 4094752, 0.1, 0.2, 3, asm1
98, 160x160, 5416329, 0.1, 0.2, 3, asm1
99, 160x160, 5216484, 0.1, 0.2, 3, asm1
100, 160x160, 4308567, 0.1, 0.2, 3, asm1
1, 160x160, 3332779, 0.1, 0.2, 3, asm2
2, 160x160, 4298513, 0.1, 0.2, 3, asm2
3, 160x160, 4703320, 0.1, 0.2, 3, asm2
4, 160x160, 5428965, 0.1, 0.2, 3, asm2
5, 160x160, 4544748, 0.1, 0.2, 3, asm2
6, 160x160, 3600297, 0.1, 0.2, 3, asm2
7, 160x160, 3328115, 0.1, 0.2, 3, asm2
8, 160x160, 3450138, 0.1, 0.2, 3, asm2
