N, WxH, Clock, Param0
0, 16x16, 15600, 0
0, 16x16, 8232, 0
0, 16x16, 9572, 0
0, 16x16, 9456, 0
0, 16x16, 8536, 0
0, 16x16, 8336, 0
0, 16x16, 7854, 0
0, 16x16, 8576, 0
0, 16x16, 8304, 0
0, 16x16, 8632, 0
0, 16x16, 8004, 0
0, 16x16, 9616, 0
0, 16x16, 18028, 0
0, 16x16, 8136, 0
0, 16x16, 8025, 0
0, 16x16, 8024, 0
0, 16x16, 9948, 0
0, 16x16, 8544, 0
0, 16x16, 8792, 0
0, 16x16, 8560, 0
0, 16x16, 8624, 0
0, 16x16, 8372, 0
0, 16x16, 9604, 0
0, 16x16, 8540, 0
0, 16x16, 8622, 0
0, 16x16, 8648, 0
0, 16x16, 11144, 0
0, 16x16, 7740, 0
0, 16x16, 8268, 0
0, 16x16, 8716, 0
0, 16x16, 11520, 0
0, 16x16, 9064, 0
0, 16x16, 18690, 0
0, 16x16, 8532, 0
0, 16x16, 9900, 0
0, 16x16, 9528, 0
0, 16x16, 9496, 0
0, 16x16, 9072, 0
0, 16x16, 16350, 0
0, 16x16, 10065, 0
0, 16x16, 8907, 0
0, 16x16, 8312, 0
0, 16x16, 9208, 0
0, 16x16, 10670, 0
0, 16x16, 13745, 0
0, 16x16, 12612, 0
0, 16x16, 8640, 0
0, 16x16, 7971, 0
0, 16x16, 11056, 0
0, 16x16, 8556, 0
0, 16x16, 14824, 0
0, 16x16, 8108, 0
0, 16x16, 9196, 0
0, 16x16, 8144, 0
0, 16x16, 10448, 0
0, 16x16, 15526, 0
0, 16x16, 8136, 0
0, 16x16, 8128, 0
0, 16x16, 8836, 0
0, 16x16, 10392, 0
0, 16x16, 10240, 0
0, 16x16, 8688, 0
0, 16x16, 18240, 0
0, 16x16, 10324, 0
0, 16x16, 8564, 0
0, 16x16, 8668, 0
0, 16x16, 8644, 0
0, 16x16, 8196, 0
0, 16x16, 9852, 0
0, 16x16, 8560, 0
0, 16x16, 7956, 0
0, 16x16, 8620, 0
0, 16x16, 9964, 0
0, 16x16, 8340, 0
0, 16x16, 8248, 0
0, 16x16, 9036, 0
0, 16x16, 8312, 0
0, 16x16, 9512, 0
0, 16x16, 9164, 0
0, 16x16, 8408, 0
0, 16x16, 8148, 0
0, 16x16, 8880, 0
0, 16x16, 8428, 0
0, 16x16, 11350, 0
0, 16x16, 8324, 0
0, 16x16, 8332, 0
0, 16x16, 8416, 0
0, 16x16, 9024, 0
0, 16x16, 43749, 0
0, 16x16, 8828, 0
0, 16x16, 11195, 0
0, 16x16, 8128, 0
0, 16x16, 9592, 0
0, 16x16, 8832, 0
0, 16x16, 9124, 0
0, 16x16, 10136, 0
0, 16x16, 8052, 0
0, 16x16, 11410, 0
0, 16x16, 9528, 0
0, 16x16, 12400, 0
1, 32x32, 17168, 0
1, 32x32, 17020, 0
1, 32x32, 17520, 0
1, 32x32, 17264, 0
1, 32x32, 16568, 0
1, 32x32, 17580, 0
1, 32x32, 17416, 0
1, 32x32, 16572, 0
1, 32x32, 16684, 0
1, 32x32, 18668, 0
1, 32x32, 16976, 0
1, 32x32, 26526, 0
1, 32x32, 17096, 0
1, 32x32, 17436, 0
1, 32x32, 20188, 0
1, 32x32, 17228, 0
1, 32x32, 16956, 0
1, 32x32, 16916, 0
1, 32x32, 17024, 0
1, 32x32, 16992, 0
1, 32x32, 28368, 0
1, 32x32, 24065, 0
1, 32x32, 17532, 0
1, 32x32, 56802, 0
1, 32x32, 16347, 0
1, 32x32, 17396, 0
1, 32x32, 23165, 0
1, 32x32, 16840, 0
1, 32x32, 17684, 0
1, 32x32, 69240, 0
1, 32x32, 17472, 0
1, 32x32, 17416, 0
1, 32x32, 17264, 0
1, 32x32, 16984, 0
1, 32x32, 17548, 0
1, 32x32, 17236, 0
1, 32x32, 15957, 0
1, 32x32, 16572, 0
1, 32x32, 17076, 0
1, 32x32, 16257, 0
1, 32x32, 17716, 0
1, 32x32, 17048, 0
1, 32x32, 16620, 0
1, 32x32, 65254, 0
1, 32x32, 17080, 0
1, 32x32, 18560, 0
1, 32x32, 17468, 0
1, 32x32, 60029, 0
1, 32x32, 18652, 0
1, 32x32, 16302, 0
1, 32x32, 19352, 0
1, 32x32, 20496, 0
1, 32x32, 17168, 0
1, 32x32, 16628, 0
1, 32x32, 19100, 0
1, 32x32, 16768, 0
1, 32x32, 23780, 0
1, 32x32, 19552, 0
1, 32x32, 18764, 0
1, 32x32, 18440, 0
1, 32x32, 17160, 0
1, 32x32, 17472, 0
1, 32x32, 16952, 0
1, 32x32, 17928, 0
1, 32x32, 18628, 0
1, 32x32, 19192, 0
1, 32x32, 18028, 0
1, 32x32, 20620, 0
1, 32x32, 16632, 0
1, 32x32, 17004, 0
1, 32x32, 17484, 0
1, 32x32, 20032, 0
1, 32x32, 17640, 0
1, 32x32, 16656, 0
1, 32x32, 31094, 0
1, 32x32, 57310, 0
1, 32x32, 17152, 0
1, 32x32, 17080, 0
1, 32x32, 17792, 0
1, 32x32, 19052, 0
1, 32x32, 18080, 0
1, 32x32, 17524, 0
1, 32x32, 17572, 0
1, 32x32, 17496, 0
1, 32x32, 17208, 0
1, 32x32, 17484, 0
1, 32x32, 19088, 0
1, 32x32, 16904, 0
1, 32x32, 27756, 0
1, 32x32, 17536, 0
1, 32x32, 16428, 0
1, 32x32, 17280, 0
1, 32x32, 17344, 0
1, 32x32, 16376, 0
1, 32x32, 18092, 0
1, 32x32, 16800, 0
1, 32x32, 18440, 0
1, 32x32, 17708, 0
1, 32x32, 17352, 0
1, 32x32, 17924, 0
2, 48x48, 33928, 0
2, 48x48, 34640, 0
