N, WxH, Clock, Param0, Param1, Param2
66, 160x160, 4104642, 0.1, 0.2, 3, asm1
67, 160x160, 4029294, 0.1, 0.2, 3, asm1
68, 160x160, 5744896, 0.1, 0.2, 3, asm1
69, 160x160, 5247004, 0.1, 0.2, 3, asm1
70, 160x160, 5222125, 0.1, 0.2, 3, asm1
71, 160x160, 4321134, 0.1, 0.2, 3, asm1
72, 160x160, 7894306, 0.1, 0.2, 3, asm1
73, 160x160, 4027618, 0.1, 0.2, 3, asm1
74, 160x160, 6025524, 0.1, 0.2, 3, asm1
75, 160x160, 5944508, 0.1, 0.2, 3, asm1
76, 160x160, 4305203, 0.1, 0.2, 3, asm1
77, 160x160, 5205296, 0.1, 0.2, 3, asm1
78, 160x160, 5489783, 0.1, 0.2, 3, asm1
79, 160x160, 4106085, 0.1, 0.2, 3, asm1
80, 160x160, 5357448, 0.1, 0.2, 3, asm1
81, 160x160, 5220704, 0.1, 0.2, 3, asm1
82, 160x160, 4107255, 0.1, 0.2, 3, asm1
83, 160x160, 5734784, 0.1, 0.2, 3, asm1
84, 160x160, 5425120, 0.1, 0.2, 3, asm1
85, 160x160, 4027464, 0.1, 0.2, 3, asm1
86, 160x160, 5447176, 0.1, 0.2, 3, asm1
87, 160x160, 4191128, 0.1, 0.2, 3, asm1
88, 160x160, 8054512, 0.1, 0.2, 3, asm1
89, 160x160, 5814102, 0.1, 0.2, 3, asm1
90, 160x160, 5596504, 0.1, 0.2, 3, asm1
91, 160x160, 5204504, 0.1, 0.2, 3, asm1
92, 160x160, 6934765, 0.1, 0.2, 3, asm1
93, 160x160, 5199892, 0.1, 0.2, 3, asm1
94, 160x160, 4050148, 0.1, 0.2, 3, asm1
95, 160x160, 4026782, 0.1, 0.2, 3, asm1
96, 160x160, 4027246, 0.1, 0.2, 3, asm1
97, 160x160, 6240605, 0.1, 0.2, 3, asm1
98, 160x160, 4073811, 0.1, 0.2, 3, asm1
99, 160x160, 5449300, 0.1, 0.2, 3, asm1
100, 160x160, 4323642, 0.1, 0.2, 3, asm1
1, 160x160, 4277670, 0.1, 0.2, 3, asm2
2, 160x160, 3462602, 0.1, 0.2, 3, asm2
3, 160x160, 7366493, 0.1, 0.2, 3, asm2
4, 160x160, 3312624, 0.1, 0.2, 3, asm2
5, 160x160, 4666870, 0.1, 0.2, 3, asm2
6, 160x160, 4312729, 0.1, 0.2, 3, asm2
7, 160x160, 6141975, 0.1, 0.2, 3, asm2
8, 160x160, 3464081, 0.1, 0.2, 3, asm2
9, 160x160, 4888692, 0.1, 0.2, 3, asm2
10, 160x160, 3396319, 0.1, 0.2, 3, asm2
11, 160x160, 5452690, 0.1, 0.2, 3, asm2
12, 160x160, 4321146, 0.1, 0.2, 3, asm2
13, 160x160, 6166700, 0.1, 0.2, 3, asm2
14, 160x160, 3573785, 0.1, 0.2, 3, asm2
15, 160x160, 3550772, 0.1, 0.2, 3, asm2
16, 160x160, 4349017, 0.1, 0.2, 3, asm2
17, 160x160, 4371487, 0.1, 0.2, 3, asm2
18, 160x160, 4302687, 0.1, 0.2, 3, asm2
19, 160x160, 3540370, 0.1, 0.2, 3, asm2
20, 160x160, 4352459, 0.1, 0.2, 3, asm2
21, 160x160, 4278250, 0.1, 0.2, 3, asm2
22, 160x160, 4298908, 0.1, 0.2, 3, asm2
23, 160x160, 3576797, 0.1, 0.2, 3, asm2
24, 160x160, 3312042, 0.1, 0.2, 3, asm2
25, 160x160, 4343375, 0.1, 0.2, 3, asm2
26, 160x160, 4315762, 0.1, 0.2, 3, asm2
27, 160x160, 4278438, 0.1, 0.2, 3, asm2
28, 160x160, 4487732, 0.1, 0.2, 3, asm2
