N, WxH, Clock, Param0
0, 16x16, 12210, 0
0, 16x16, 8380, 0
0, 16x16, 11540, 0
0, 16x16, 8156, 0
0, 16x16, 10036, 0
0, 16x16, 8668, 0
0, 16x16, 9536, 0
0, 16x16, 8612, 0
0, 16x16, 8556, 0
0, 16x16, 8276, 0
0, 16x16, 8568, 0
0, 16x16, 8400, 0
0, 16x16, 8544, 0
0, 16x16, 8296, 0
0, 16x16, 8241, 0
0, 16x16, 7968, 0
0, 16x16, 8084, 0
0, 16x16, 10740, 0
0, 16x16, 9564, 0
0, 16x16, 11315, 0
0, 16x16, 8372, 0
0, 16x16, 12530, 0
0, 16x16, 10640, 0
0, 16x16, 9612, 0
0, 16x16, 8312, 0
0, 16x16, 14951, 0
0, 16x16, 10112, 0
0, 16x16, 8468, 0
0, 16x16, 8492, 0
0, 16x16, 9756, 0
0, 16x16, 10040, 0
0, 16x16, 9148, 0
0, 16x16, 8376, 0
0, 16x16, 8476, 0
0, 16x16, 8404, 0
0, 16x16, 7899, 0
0, 16x16, 8172, 0
0, 16x16, 8276, 0
0, 16x16, 8804, 0
0, 16x16, 8452, 0
0, 16x16, 8580, 0
0, 16x16, 14252, 0
0, 16x16, 8188, 0
0, 16x16, 12830, 0
0, 16x16, 8025, 0
0, 16x16, 7914, 0
0, 16x16, 7890, 0
0, 16x16, 10240, 0
0, 16x16, 8460, 0
0, 16x16, 7902, 0
0, 16x16, 8332, 0
0, 16x16, 9512, 0
0, 16x16, 8248, 0
0, 16x16, 9044, 0
0, 16x16, 8320, 0
0, 16x16, 8448, 0
0, 16x16, 8512, 0
0, 16x16, 9128, 0
0, 16x16, 8468, 0
0, 16x16, 9816, 0
0, 16x16, 15450, 0
0, 16x16, 13005, 0
0, 16x16, 9860, 0
0, 16x16, 8600, 0
0, 16x16, 12700, 0
0, 16x16, 8240, 0
0, 16x16, 8676, 0
0, 16x16, 8688, 0
0, 16x16, 8312, 0
0, 16x16, 8308, 0
0, 16x16, 13345, 0
0, 16x16, 11065, 0
0, 16x16, 8412, 0
0, 16x16, 10028, 0
0, 16x16, 8112, 0
0, 16x16, 8568, 0
0, 16x16, 8256, 0
0, 16x16, 8504, 0
0, 16x16, 8284, 0
0, 16x16, 8300, 0
0, 16x16, 9372, 0
0, 16x16, 10632, 0
0, 16x16, 8712, 0
0, 16x16, 8764, 0
0, 16x16, 9348, 0
0, 16x16, 9080, 0
0, 16x16, 8932, 0
0, 16x16, 10020, 0
0, 16x16, 12210, 0
0, 16x16, 9376, 0
0, 16x16, 8288, 0
0, 16x16, 8400, 0
0, 16x16, 8828, 0
0, 16x16, 8432, 0
0, 16x16, 8420, 0
0, 16x16, 9112, 0
0, 16x16, 8484, 0
0, 16x16, 8380, 0
0, 16x16, 12045, 0
0, 16x16, 9088, 0
1, 32x32, 16956, 0
1, 32x32, 19496, 0
1, 32x32, 20500, 0
1, 32x32, 17852, 0
1, 32x32, 15783, 0
1, 32x32, 17136, 0
1, 32x32, 17180, 0
1, 32x32, 15786, 0
1, 32x32, 17148, 0
1, 32x32, 17112, 0
1, 32x32, 16974, 0
1, 32x32, 17568, 0
1, 32x32, 17664, 0
1, 32x32, 18068, 0
1, 32x32, 17660, 0
1, 32x32, 18168, 0
1, 32x32, 17112, 0
1, 32x32, 17344, 0
1, 32x32, 18984, 0
1, 32x32, 21124, 0
1, 32x32, 17308, 0
1, 32x32, 17264, 0
1, 32x32, 16756, 0
1, 32x32, 17316, 0
