N, WxH, Clock, Param0, Param1, Param2
10, 164x160, 5342636, 0.1, 0.2, 3, asm1
11, 164x160, 4237700, 0.1, 0.2, 3, asm1
12, 164x160, 4208481, 0.1, 0.2, 3, asm1
13, 164x160, 4079478, 0.1, 0.2, 3, asm1
14, 164x160, 4055753, 0.1, 0.2, 3, asm1
15, 164x160, 4061145, 0.1, 0.2, 3, asm1
16, 164x160, 4047658, 0.1, 0.2, 3, asm1
17, 164x160, 5343088, 0.1, 0.2, 3, asm1
18, 164x160, 5167971, 0.1, 0.2, 3, asm1
19, 164x160, 5138708, 0.1, 0.2, 3, asm1
20, 164x160, 4034470, 0.1, 0.2, 3, asm1
21, 164x160, 5119675, 0.1, 0.2, 3, asm1
22, 164x160, 5606618, 0.1, 0.2, 3, asm1
23, 164x160, 4031618, 0.1, 0.2, 3, asm1
24, 164x160, 5344909, 0.1, 0.2, 3, asm1
25, 164x160, 7272845, 0.1, 0.2, 3, asm1
26, 164x160, 6217750, 0.1, 0.2, 3, asm1
27, 164x160, 5408531, 0.1, 0.2, 3, asm1
28, 164x160, 4032909, 0.1, 0.2, 3, asm1
29, 164x160, 5585854, 0.1, 0.2, 3, asm1
30, 164x160, 4904138, 0.1, 0.2, 3, asm1
31, 164x160, 8287735, 0.1, 0.2, 3, asm1
32, 164x160, 4086685, 0.1, 0.2, 3, asm1
33, 164x160, 5121383, 0.1, 0.2, 3, asm1
34, 164x160, 4008215, 0.1, 0.2, 3, asm1
35, 164x160, 4295691, 0.1, 0.2, 3, asm1
36, 164x160, 5188771, 0.1, 0.2, 3, asm1
37, 164x160, 5344192, 0.1, 0.2, 3, asm1
38, 164x160, 5271593, 0.1, 0.2, 3, asm1
39, 164x160, 5184808, 0.1, 0.2, 3, asm1
40, 164x160, 4268552, 0.1, 0.2, 3, asm1
41, 164x160, 6466565, 0.1, 0.2, 3, asm1
42, 164x160, 3965806, 0.1, 0.2, 3, asm1
43, 164x160, 7680006, 0.1, 0.2, 3, asm1
44, 164x160, 4149935, 0.1, 0.2, 3, asm1
45, 164x160, 4197077, 0.1, 0.2, 3, asm1
46, 164x160, 8192918, 0.1, 0.2, 3, asm1
47, 164x160, 4255545, 0.1, 0.2, 3, asm1
48, 164x160, 5120083, 0.1, 0.2, 3, asm1
49, 164x160, 5343028, 0.1, 0.2, 3, asm1
50, 164x160, 5918627, 0.1, 0.2, 3, asm1
51, 164x160, 4029976, 0.1, 0.2, 3, asm1
52, 164x160, 5347409, 0.1, 0.2, 3, asm1
53, 164x160, 4200656, 0.1, 0.2, 3, asm1
54, 164x160, 7141204, 0.1, 0.2, 3, asm1
55, 164x160, 3962842, 0.1, 0.2, 3, asm1
56, 164x160, 6466710, 0.1, 0.2, 3, asm1
57, 164x160, 4255451, 0.1, 0.2, 3, asm1
58, 164x160, 4117694, 0.1, 0.2, 3, asm1
59, 164x160, 5609863, 0.1, 0.2, 3, asm1
60, 164x160, 6707030, 0.1, 0.2, 3, asm1
61, 164x160, 5123912, 0.1, 0.2, 3, asm1
62, 164x160, 4053827, 0.1, 0.2, 3, asm1
63, 164x160, 4022902, 0.1, 0.2, 3, asm1
64, 164x160, 6828415, 0.1, 0.2, 3, asm1
65, 164x160, 3964642, 0.1, 0.2, 3, asm1
66, 164x160, 4254539, 0.1, 0.2, 3, asm1
67, 164x160, 4255109, 0.1, 0.2, 3, asm1
68, 164x160, 8192800, 0.1, 0.2, 3, asm1
69, 164x160, 3964482, 0.1, 0.2, 3, asm1
70, 164x160, 5425344, 0.1, 0.2, 3, asm1
71, 164x160, 4027397, 0.1, 0.2, 3, asm1
72, 164x160, 5663680, 0.1, 0.2, 3, asm1
73, 164x160, 4055663, 0.1, 0.2, 3, asm1
74, 164x160, 5529584, 0.1, 0.2, 3, asm1
75, 164x160, 5121896, 0.1, 0.2, 3, asm1
76, 164x160, 5120208, 0.1, 0.2, 3, asm1
77, 164x160, 4078912, 0.1, 0.2, 3, asm1
78, 164x160, 4256121, 0.1, 0.2, 3, asm1
79, 164x160, 4144623, 0.1, 0.2, 3, asm1
80, 164x160, 6511610, 0.1, 0.2, 3, asm1
81, 164x160, 5607534, 0.1, 0.2, 3, asm1
82, 164x160, 10304225, 0.1, 0.2, 3, asm1
83, 164x160, 4097569, 0.1, 0.2, 3, asm1
84, 164x160, 4254824, 0.1, 0.2, 3, asm1
85, 164x160, 3965106, 0.1, 0.2, 3, asm1
86, 164x160, 4760562, 0.1, 0.2, 3, asm1
87, 164x160, 5118992, 0.1, 0.2, 3, asm1
88, 164x160, 6781595, 0.1, 0.2, 3, asm1
89, 164x160, 7754539, 0.1, 0.2, 3, asm1
