N, WxH, Clock, Param0
0, 16x16, 19464, 0
0, 16x16, 19035, 0
0, 16x16, 11702, 0
0, 16x16, 21313, 0
0, 16x16, 11535, 0
0, 16x16, 11396, 0
0, 16x16, 12143, 0
0, 16x16, 12642, 0
0, 16x16, 18789, 0
0, 16x16, 68823, 0
0, 16x16, 19287, 0
0, 16x16, 18234, 0
0, 16x16, 18657, 0
0, 16x16, 11876, 0
0, 16x16, 18656, 0
0, 16x16, 11732, 0
0, 16x16, 21454, 0
0, 16x16, 11616, 0
0, 16x16, 11725, 0
0, 16x16, 11752, 0
0, 16x16, 11465, 0
0, 16x16, 52158, 0
0, 16x16, 12004, 0
0, 16x16, 11772, 0
0, 16x16, 11833, 0
0, 16x16, 11578, 0
0, 16x16, 11697, 0
0, 16x16, 11604, 0
0, 16x16, 11549, 0
0, 16x16, 12046, 0
0, 16x16, 12678, 0
0, 16x16, 18873, 0
0, 16x16, 11555, 0
0, 16x16, 11683, 0
0, 16x16, 11896, 0
0, 16x16, 22007, 0
0, 16x16, 21498, 0
0, 16x16, 11236, 0
0, 16x16, 18225, 0
0, 16x16, 20193, 0
0, 16x16, 11627, 0
0, 16x16, 12000, 0
0, 16x16, 12235, 0
0, 16x16, 12116, 0
0, 16x16, 11589, 0
0, 16x16, 12038, 0
0, 16x16, 11926, 0
0, 16x16, 11572, 0
0, 16x16, 11338, 0
0, 16x16, 11969, 0
0, 16x16, 18604, 0
0, 16x16, 11474, 0
0, 16x16, 11563, 0
0, 16x16, 11601, 0
0, 16x16, 11925, 0
0, 16x16, 18775, 0
0, 16x16, 18642, 0
0, 16x16, 11650, 0
0, 16x16, 11593, 0
0, 16x16, 12201, 0
0, 16x16, 11696, 0
0, 16x16, 11998, 0
0, 16x16, 11723, 0
0, 16x16, 11645, 0
0, 16x16, 11547, 0
0, 16x16, 11659, 0
0, 16x16, 11757, 0
0, 16x16, 11396, 0
0, 16x16, 11714, 0
0, 16x16, 11395, 0
0, 16x16, 11818, 0
0, 16x16, 12000, 0
0, 16x16, 11639, 0
0, 16x16, 22433, 0
0, 16x16, 11482, 0
0, 16x16, 11793, 0
0, 16x16, 12402, 0
0, 16x16, 11694, 0
0, 16x16, 11688, 0
0, 16x16, 11674, 0
0, 16x16, 11981, 0
0, 16x16, 11518, 0
0, 16x16, 11989, 0
0, 16x16, 11589, 0
0, 16x16, 11952, 0
