N, WxH, Clock, Param0
0, 16x16, 33652, 0
1, 16x16, 11873, 0
2, 32x32, 22675, 0
3, 48x48, 42290, 0
4, 64x64, 76515, 0
5, 80x80, 113621, 0
6, 96x96, 164376, 0
7, 112x112, 193493, 0
8, 128x128, 291459, 0
9, 144x144, 323965, 0
10, 160x160, 419176, 0
11, 176x176, 508539, 0
12, 192x192, 641998, 0
13, 208x208, 690654, 0
14, 224x224, 792495, 0
15, 240x240, 867192, 0
16, 256x256, 988100, 0
17, 272x272, 1143962, 0
18, 288x288, 1497870, 0
19, 304x304, 1416256, 0
20, 320x320, 1280459, 0
21, 336x336, 1709066, 0
22, 352x352, 1931101, 0
23, 368x368, 1645235, 0
24, 384x384, 1076748, 0
25, 400x400, 2659004, 0
26, 416x416, 2944343, 0
27, 432x432, 3324785, 0
28, 448x448, 2763307, 0
29, 464x464, 3318011, 0
30, 480x480, 3537580, 0
31, 496x496, 3808603, 0
32, 512x512, 4160916, 0
33, 528x528, 3792354, 0
34, 544x544, 9625921, 0
35, 560x560, 5259960, 0
36, 576x576, 5091305, 0
37, 592x592, 6996426, 0
38, 608x608, 5915035, 0
39, 624x624, 5836556, 0
40, 640x640, 8693644, 0
41, 656x656, 13309258, 0
42, 672x672, 8502441, 0
43, 688x688, 7953218, 0
44, 704x704, 6573695, 0
45, 720x720, 7961945, 0
46, 736x736, 9836195, 0
47, 752x752, 8907632, 0
48, 768x768, 11044462, 0
49, 784x784, 12008348, 0
50, 800x800, 9763442, 0
51, 816x816, 9909494, 0
52, 832x832, 16820281, 0
53, 848x848, 12271317, 0
54, 864x864, 11714073, 0
55, 880x880, 14334760, 0
56, 896x896, 14131726, 0
57, 912x912, 22743564, 0
58, 928x928, 13550938, 0
59, 944x944, 16360048, 0
60, 960x960, 14884863, 0
61, 976x976, 15714415, 0
62, 992x992, 14506248, 0
63, 1008x1008, 16282723, 0
64, 1024x1024, 23611575, 0
65, 1040x1040, 19009753, 0
66, 1056x1056, 18292286, 0
67, 1072x1072, 20697183, 0
68, 1088x1088, 17852118, 0
69, 1104x1104, 21373631, 0
70, 1120x1120, 22797703, 0
71, 1136x1136, 33667362, 0
72, 1152x1152, 21526030, 0
73, 1168x1168, 21440900, 0
74, 1184x1184, 22366338, 0
75, 1200x1200, 25071996, 0
76, 1216x1216, 45528094, 0
77, 1232x1232, 25911387, 0
78, 1248x1248, 25591905, 0
79, 1264x1264, 28055265, 0
80, 1280x1280, 49668212, 0
81, 1296x1296, 26957033, 0
82, 1312x1312, 27574003, 0
83, 1328x1328, 36332072, 0
84, 1344x1344, 47600499, 0
85, 1360x1360, 29580448, 0
86, 1376x1376, 31002124, 0
87, 1392x1392, 38347468, 0
88, 1408x1408, 33548821, 0
89, 1424x1424, 36286278, 0
90, 1440x1440, 33491116, 0
91, 1456x1456, 35271505, 0
92, 1472x1472, 36416874, 0
93, 1488x1488, 35841474, 0
94, 1504x1504, 36143541, 0
95, 1520x1520, 37082953, 0
96, 1536x1536, 40766683, 0
97, 1552x1552, 40226241, 0
98, 1568x1568, 37803375, 0
99, 1584x1584, 40223835, 0
100, 1600x1600, 40150262, 0
